filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
set_2_0024.jpg,122744,"{}",37,23,"{""name"":""rect"",""x"":737,""y"":629,""width"":193,""height"":154}","{}"
set_2_0024.jpg,122744,"{}",37,24,"{""name"":""rect"",""x"":838,""y"":528,""width"":198,""height"":123}","{}"
set_2_0024.jpg,122744,"{}",37,25,"{""name"":""rect"",""x"":1082,""y"":637,""width"":200,""height"":152}","{}"
set_2_0024.jpg,122744,"{}",37,26,"{""name"":""rect"",""x"":1041,""y"":827,""width"":169,""height"":193}","{}"
set_2_0024.jpg,122744,"{}",37,27,"{""name"":""rect"",""x"":851,""y"":877,""width"":123,""height"":198}","{}"
set_2_0024.jpg,122744,"{}",37,28,"{""name"":""rect"",""x"":639,""y"":978,""width"":197,""height"":94}","{}"
set_2_0024.jpg,122744,"{}",37,29,"{""name"":""rect"",""x"":1209,""y"":894,""width"":115,""height"":169}","{}"
set_2_0024.jpg,122744,"{}",37,30,"{""name"":""rect"",""x"":984,""y"":889,""width"":149,""height"":182}","{}"
set_2_0024.jpg,122744,"{}",37,31,"{""name"":""rect"",""x"":1131,""y"":1025,""width"":64,""height"":51}","{}"
set_2_0024.jpg,122744,"{}",37,32,"{""name"":""rect"",""x"":895,""y"":610,""width"":166,""height"":196}","{}"
set_2_0024.jpg,122744,"{}",37,33,"{""name"":""rect"",""x"":981,""y"":556,""width"":175,""height"":220}","{}"
set_2_0024.jpg,122744,"{}",37,34,"{""name"":""rect"",""x"":983,""y"":446,""width"":128,""height"":95}","{}"
set_2_0024.jpg,122744,"{}",37,35,"{""name"":""rect"",""x"":837,""y"":370,""width"":184,""height"":163}","{}"
set_2_0024.jpg,122744,"{}",37,36,"{""name"":""rect"",""x"":1233,""y"":722,""width"":102,""height"":145}","{}"
set_2_0025.jpg,140407,"{}",40,0,"{""name"":""rect"",""x"":496,""y"":477,""width"":206,""height"":186}","{}"
set_2_0025.jpg,140407,"{}",40,1,"{""name"":""rect"",""x"":574,""y"":374,""width"":187,""height"":177}","{}"
set_2_0025.jpg,140407,"{}",40,2,"{""name"":""rect"",""x"":1070,""y"":790,""width"":155,""height"":199}","{}"
set_2_0025.jpg,140407,"{}",40,3,"{""name"":""rect"",""x"":976,""y"":686,""width"":163,""height"":223}","{}"
set_2_0025.jpg,140407,"{}",40,4,"{""name"":""rect"",""x"":918,""y"":596,""width"":132,""height"":200}","{}"
set_2_0025.jpg,140407,"{}",40,5,"{""name"":""rect"",""x"":758,""y"":599,""width"":150,""height"":177}","{}"
set_2_0025.jpg,140407,"{}",40,6,"{""name"":""rect"",""x"":759,""y"":376,""width"":172,""height"":199}","{}"
set_2_0025.jpg,140407,"{}",40,7,"{""name"":""rect"",""x"":744,""y"":291,""width"":170,""height"":145}","{}"
set_2_0025.jpg,140407,"{}",40,8,"{""name"":""rect"",""x"":658,""y"":228,""width"":225,""height"":121}","{}"
set_2_0025.jpg,140407,"{}",40,9,"{""name"":""rect"",""x"":603,""y"":104,""width"":273,""height"":145}","{}"
set_2_0025.jpg,140407,"{}",40,10,"{""name"":""rect"",""x"":466,""y"":67,""width"":160,""height"":203}","{}"
set_2_0025.jpg,140407,"{}",40,11,"{""name"":""rect"",""x"":258,""y"":271,""width"":185,""height"":199}","{}"
set_2_0025.jpg,140407,"{}",40,12,"{""name"":""rect"",""x"":170,""y"":432,""width"":174,""height"":210}","{}"
set_2_0025.jpg,140407,"{}",40,13,"{""name"":""rect"",""x"":376,""y"":694,""width"":193,""height"":192}","{}"
set_2_0025.jpg,140407,"{}",40,14,"{""name"":""rect"",""x"":640,""y"":827,""width"":199,""height"":200}","{}"
set_2_0025.jpg,140407,"{}",40,15,"{""name"":""rect"",""x"":817,""y"":932,""width"":189,""height"":137}","{}"
set_2_0025.jpg,140407,"{}",40,16,"{""name"":""rect"",""x"":541,""y"":954,""width"":161,""height"":114}","{}"
set_2_0025.jpg,140407,"{}",40,17,"{""name"":""rect"",""x"":365,""y"":892,""width"":212,""height"":171}","{}"
set_2_0025.jpg,140407,"{}",40,18,"{""name"":""rect"",""x"":172,""y"":694,""width"":167,""height"":197}","{}"
set_2_0025.jpg,140407,"{}",40,19,"{""name"":""rect"",""x"":55,""y"":258,""width"":168,""height"":205}","{}"
set_2_0025.jpg,140407,"{}",40,20,"{""name"":""rect"",""x"":17,""y"":144,""width"":223,""height"":140}","{}"
set_2_0025.jpg,140407,"{}",40,21,"{""name"":""rect"",""x"":224,""y"":81,""width"":192,""height"":167}","{}"
set_2_0025.jpg,140407,"{}",40,22,"{""name"":""rect"",""x"":62,""y"":15,""width"":171,""height"":131}","{}"
set_2_0025.jpg,140407,"{}",40,23,"{""name"":""rect"",""x"":202,""y"":4,""width"":161,""height"":84}","{}"
set_2_0025.jpg,140407,"{}",40,24,"{""name"":""rect"",""x"":714,""y"":9,""width"":166,""height"":91}","{}"
set_2_0025.jpg,140407,"{}",40,25,"{""name"":""rect"",""x"":851,""y"":522,""width"":180,""height"":101}","{}"
set_2_0025.jpg,140407,"{}",40,26,"{""name"":""rect"",""x"":1000,""y"":549,""width"":168,""height"":162}","{}"
set_2_0025.jpg,140407,"{}",40,27,"{""name"":""rect"",""x"":1106,""y"":656,""width"":174,""height"":115}","{}"
set_2_0025.jpg,140407,"{}",40,28,"{""name"":""rect"",""x"":1234,""y"":737,""width"":82,""height"":141}","{}"
set_2_0025.jpg,140407,"{}",40,29,"{""name"":""rect"",""x"":984,""y"":990,""width"":162,""height"":82}","{}"
set_2_0025.jpg,140407,"{}",40,30,"{""name"":""rect"",""x"":216,""y"":1025,""width"":207,""height"":47}","{}"
set_2_0025.jpg,140407,"{}",40,31,"{""name"":""rect"",""x"":13,""y"":948,""width"":209,""height"":124}","{}"
set_2_0025.jpg,140407,"{}",40,32,"{""name"":""rect"",""x"":25,""y"":766,""width"":173,""height"":213}","{}"
set_2_0025.jpg,140407,"{}",40,33,"{""name"":""rect"",""x"":3,""y"":605,""width"":157,""height"":157}","{}"
set_2_0025.jpg,140407,"{}",40,34,"{""name"":""rect"",""x"":11,""y"":474,""width"":90,""height"":81}","{}"
set_2_0025.jpg,140407,"{}",40,35,"{""name"":""rect"",""x"":5,""y"":347,""width"":83,""height"":111}","{}"
set_2_0025.jpg,140407,"{}",40,36,"{""name"":""rect"",""x"":525,""y"":265,""width"":129,""height"":123}","{}"
set_2_0025.jpg,140407,"{}",40,37,"{""name"":""rect"",""x"":413,""y"":317,""width"":149,""height"":140}","{}"
set_2_0025.jpg,140407,"{}",40,38,"{""name"":""rect"",""x"":371,""y"":174,""width"":184,""height"":148}","{}"
set_2_0025.jpg,140407,"{}",40,39,"{""name"":""rect"",""x"":994,""y"":449,""width"":105,""height"":100}","{}"
set_2_0026.jpg,60675,"{}",37,0,"{""name"":""rect"",""x"":161,""y"":422,""width"":158,""height"":229}","{}"
set_2_0026.jpg,60675,"{}",37,1,"{""name"":""rect"",""x"":509,""y"":479,""width"":198,""height"":174}","{}"
set_2_0026.jpg,60675,"{}",37,2,"{""name"":""rect"",""x"":615,""y"":358,""width"":122,""height"":176}","{}"
set_2_0026.jpg,60675,"{}",37,3,"{""name"":""rect"",""x"":507,""y"":253,""width"":181,""height"":140}","{}"
set_2_0026.jpg,60675,"{}",37,4,"{""name"":""rect"",""x"":500,""y"":73,""width"":157,""height"":181}","{}"
set_2_0026.jpg,60675,"{}",37,5,"{""name"":""rect"",""x"":1100,""y"":577,""width"":223,""height"":214}","{}"
set_2_0026.jpg,60675,"{}",37,6,"{""name"":""rect"",""x"":892,""y"":606,""width"":157,""height"":211}","{}"
set_2_0026.jpg,60675,"{}",37,7,"{""name"":""rect"",""x"":1118,""y"":851,""width"":156,""height"":202}","{}"
set_2_0026.jpg,60675,"{}",37,8,"{""name"":""rect"",""x"":774,""y"":898,""width"":177,""height"":163}","{}"
set_2_0026.jpg,60675,"{}",37,9,"{""name"":""rect"",""x"":606,""y"":686,""width"":170,""height"":212}","{}"
set_2_0026.jpg,60675,"{}",37,10,"{""name"":""rect"",""x"":346,""y"":696,""width"":219,""height"":187}","{}"
set_2_0026.jpg,60675,"{}",37,11,"{""name"":""rect"",""x"":869,""y"":355,""width"":130,""height"":212}","{}"
set_2_0026.jpg,60675,"{}",37,12,"{""name"":""rect"",""x"":703,""y"":420,""width"":155,""height"":195}","{}"
set_2_0026.jpg,60675,"{}",37,13,"{""name"":""rect"",""x"":251,""y"":297,""width"":203,""height"":175}","{}"
set_2_0026.jpg,60675,"{}",37,14,"{""name"":""rect"",""x"":419,""y"":340,""width"":167,""height"":110}","{}"
set_2_0026.jpg,60675,"{}",37,15,"{""name"":""rect"",""x"":354,""y"":158,""width"":200,""height"":169}","{}"
set_2_0026.jpg,60675,"{}",37,16,"{""name"":""rect"",""x"":632,""y"":113,""width"":240,""height"":142}","{}"
set_2_0026.jpg,60675,"{}",37,17,"{""name"":""rect"",""x"":208,""y"":75,""width"":228,""height"":174}","{}"
set_2_0026.jpg,60675,"{}",37,18,"{""name"":""rect"",""x"":8,""y"":144,""width"":235,""height"":144}","{}"
set_2_0026.jpg,60675,"{}",37,19,"{""name"":""rect"",""x"":41,""y"":263,""width"":206,""height"":208}","{}"
set_2_0026.jpg,60675,"{}",37,20,"{""name"":""rect"",""x"":978,""y"":942,""width"":205,""height"":128}","{}"
set_2_0026.jpg,60675,"{}",37,21,"{""name"":""rect"",""x"":1249,""y"":950,""width"":87,""height"":126}","{}"
set_2_0026.jpg,60675,"{}",37,22,"{""name"":""rect"",""x"":876,""y"":989,""width"":156,""height"":86}","{}"
set_2_0026.jpg,60675,"{}",37,23,"{""name"":""rect"",""x"":522,""y"":924,""width"":195,""height"":150}","{}"
set_2_0026.jpg,60675,"{}",37,24,"{""name"":""rect"",""x"":392,""y"":890,""width"":170,""height"":184}","{}"
set_2_0026.jpg,60675,"{}",37,25,"{""name"":""rect"",""x"":216,""y"":936,""width"":166,""height"":140}","{}"
set_2_0026.jpg,60675,"{}",37,26,"{""name"":""rect"",""x"":166,""y"":693,""width"":161,""height"":202}","{}"
set_2_0026.jpg,60675,"{}",37,27,"{""name"":""rect"",""x"":681,""y"":248,""width"":195,""height"":107}","{}"
set_2_0026.jpg,60675,"{}",37,28,"{""name"":""rect"",""x"":675,""y"":3,""width"":219,""height"":106}","{}"
set_2_0026.jpg,60675,"{}",37,29,"{""name"":""rect"",""x"":68,""y"":8,""width"":186,""height"":154}","{}"
set_2_0026.jpg,60675,"{}",37,30,"{""name"":""rect"",""x"":192,""y"":4,""width"":185,""height"":76}","{}"
set_2_0026.jpg,60675,"{}",37,31,"{""name"":""rect"",""x"":8,""y"":603,""width"":184,""height"":156}","{}"
set_2_0026.jpg,60675,"{}",37,32,"{""name"":""rect"",""x"":748,""y"":644,""width"":175,""height"":143}","{}"
set_2_0026.jpg,60675,"{}",37,33,"{""name"":""rect"",""x"":19,""y"":960,""width"":188,""height"":105}","{}"
set_2_0026.jpg,60675,"{}",37,34,"{""name"":""rect"",""x"":25,""y"":793,""width"":171,""height"":173}","{}"
set_2_0026.jpg,60675,"{}",37,35,"{""name"":""rect"",""x"":795,""y"":530,""width"":160,""height"":130}","{}"
set_2_0026.jpg,60675,"{}",37,36,"{""name"":""rect"",""x"":999,""y"":481,""width"":69,""height"":48}","{}"
set_2_0027.jpg,61556,"{}",38,0,"{""name"":""rect"",""x"":514,""y"":463,""width"":197,""height"":210}","{}"
set_2_0027.jpg,61556,"{}",38,1,"{""name"":""rect"",""x"":774,""y"":328,""width"":109,""height"":186}","{}"
set_2_0027.jpg,61556,"{}",38,2,"{""name"":""rect"",""x"":482,""y"":68,""width"":155,""height"":192}","{}"
set_2_0027.jpg,61556,"{}",38,3,"{""name"":""rect"",""x"":380,""y"":160,""width"":183,""height"":170}","{}"
set_2_0027.jpg,61556,"{}",38,4,"{""name"":""rect"",""x"":636,""y"":104,""width"":236,""height"":148}","{}"
set_2_0027.jpg,61556,"{}",38,5,"{""name"":""rect"",""x"":192,""y"":91,""width"":219,""height"":158}","{}"
set_2_0027.jpg,61556,"{}",38,6,"{""name"":""rect"",""x"":900,""y"":623,""width"":155,""height"":187}","{}"
set_2_0027.jpg,61556,"{}",38,7,"{""name"":""rect"",""x"":752,""y"":623,""width"":173,""height"":156}","{}"
set_2_0027.jpg,61556,"{}",38,8,"{""name"":""rect"",""x"":846,""y"":831,""width"":231,""height"":153}","{}"
set_2_0027.jpg,61556,"{}",38,9,"{""name"":""rect"",""x"":1119,""y"":846,""width"":222,""height"":169}","{}"
set_2_0027.jpg,61556,"{}",38,10,"{""name"":""rect"",""x"":803,""y"":496,""width"":195,""height"":165}","{}"
set_2_0027.jpg,61556,"{}",38,11,"{""name"":""rect"",""x"":590,""y"":331,""width"":158,""height"":209}","{}"
set_2_0027.jpg,61556,"{}",38,12,"{""name"":""rect"",""x"":436,""y"":299,""width"":139,""height"":171}","{}"
set_2_0027.jpg,61556,"{}",38,13,"{""name"":""rect"",""x"":317,""y"":273,""width"":180,""height"":179}","{}"
set_2_0027.jpg,61556,"{}",38,14,"{""name"":""rect"",""x"":4,""y"":152,""width"":226,""height"":146}","{}"
set_2_0027.jpg,61556,"{}",38,15,"{""name"":""rect"",""x"":49,""y"":9,""width"":173,""height"":137}","{}"
set_2_0027.jpg,61556,"{}",38,16,"{""name"":""rect"",""x"":203,""y"":0,""width"":145,""height"":82}","{}"
set_2_0027.jpg,61556,"{}",38,17,"{""name"":""rect"",""x"":549,""y"":5,""width"":177,""height"":67}","{}"
set_2_0027.jpg,61556,"{}",38,18,"{""name"":""rect"",""x"":759,""y"":5,""width"":134,""height"":84}","{}"
set_2_0027.jpg,61556,"{}",38,19,"{""name"":""rect"",""x"":971,""y"":482,""width"":145,""height"":100}","{}"
set_2_0027.jpg,61556,"{}",38,20,"{""name"":""rect"",""x"":881,""y"":349,""width"":131,""height"":143}","{}"
set_2_0027.jpg,61556,"{}",38,21,"{""name"":""rect"",""x"":82,""y"":475,""width"":288,""height"":147}","{}"
set_2_0027.jpg,61556,"{}",38,22,"{""name"":""rect"",""x"":74,""y"":338,""width"":131,""height"":142}","{}"
set_2_0027.jpg,61556,"{}",38,23,"{""name"":""rect"",""x"":17,""y"":299,""width"":157,""height"":73}","{}"
set_2_0027.jpg,61556,"{}",38,24,"{""name"":""rect"",""x"":70,""y"":587,""width"":238,""height"":127}","{}"
set_2_0027.jpg,61556,"{}",38,25,"{""name"":""rect"",""x"":175,""y"":694,""width"":147,""height"":184}","{}"
set_2_0027.jpg,61556,"{}",38,26,"{""name"":""rect"",""x"":12,""y"":784,""width"":186,""height"":169}","{}"
set_2_0027.jpg,61556,"{}",38,27,"{""name"":""rect"",""x"":382,""y"":872,""width"":165,""height"":160}","{}"
set_2_0027.jpg,61556,"{}",38,28,"{""name"":""rect"",""x"":529,""y"":893,""width"":149,""height"":160}","{}"
set_2_0027.jpg,61556,"{}",38,29,"{""name"":""rect"",""x"":792,""y"":945,""width"":235,""height"":123}","{}"
set_2_0027.jpg,61556,"{}",38,30,"{""name"":""rect"",""x"":1087,""y"":1017,""width"":113,""height"":50}","{}"
set_2_0027.jpg,61556,"{}",38,31,"{""name"":""rect"",""x"":672,""y"":929,""width"":119,""height"":142}","{}"
set_2_0027.jpg,61556,"{}",38,32,"{""name"":""rect"",""x"":649,""y"":208,""width"":185,""height"":98}","{}"
set_2_0027.jpg,61556,"{}",38,33,"{""name"":""rect"",""x"":596,""y"":279,""width"":176,""height"":162}","{}"
set_2_0027.jpg,61556,"{}",38,34,"{""name"":""rect"",""x"":521,""y"":228,""width"":130,""height"":156}","{}"
set_2_0027.jpg,61556,"{}",38,35,"{""name"":""rect"",""x"":2,""y"":903,""width"":107,""height"":146}","{}"
set_2_0027.jpg,61556,"{}",38,36,"{""name"":""rect"",""x"":13,""y"":586,""width"":71,""height"":167}","{}"
set_2_0027.jpg,61556,"{}",38,37,"{""name"":""rect"",""x"":24,""y"":422,""width"":51,""height"":130}","{}"
set_2_0028.jpg,46621,"{}",35,0,"{""name"":""rect"",""x"":356,""y"":504,""width"":158,""height"":228}","{}"
set_2_0028.jpg,46621,"{}",35,1,"{""name"":""rect"",""x"":735,""y"":618,""width"":174,""height"":152}","{}"
set_2_0028.jpg,46621,"{}",35,2,"{""name"":""rect"",""x"":920,""y"":605,""width"":129,""height"":209}","{}"
set_2_0028.jpg,46621,"{}",35,3,"{""name"":""rect"",""x"":801,""y"":503,""width"":210,""height"":142}","{}"
set_2_0028.jpg,46621,"{}",35,4,"{""name"":""rect"",""x"":751,""y"":351,""width"":131,""height"":161}","{}"
set_2_0028.jpg,46621,"{}",35,5,"{""name"":""rect"",""x"":518,""y"":452,""width"":211,""height"":181}","{}"
set_2_0028.jpg,46621,"{}",35,6,"{""name"":""rect"",""x"":592,""y"":347,""width"":147,""height"":175}","{}"
set_2_0028.jpg,46621,"{}",35,7,"{""name"":""rect"",""x"":410,""y"":316,""width"":153,""height"":131}","{}"
set_2_0028.jpg,46621,"{}",35,8,"{""name"":""rect"",""x"":148,""y"":406,""width"":242,""height"":131}","{}"
set_2_0028.jpg,46621,"{}",35,9,"{""name"":""rect"",""x"":32,""y"":305,""width"":150,""height"":144}","{}"
set_2_0028.jpg,46621,"{}",35,10,"{""name"":""rect"",""x"":5,""y"":135,""width"":199,""height"":120}","{}"
set_2_0028.jpg,46621,"{}",35,11,"{""name"":""rect"",""x"":67,""y"":193,""width"":246,""height"":167}","{}"
set_2_0028.jpg,46621,"{}",35,12,"{""name"":""rect"",""x"":171,""y"":75,""width"":167,""height"":127}","{}"
set_2_0028.jpg,46621,"{}",35,13,"{""name"":""rect"",""x"":511,""y"":2,""width"":161,""height"":227}","{}"
set_2_0028.jpg,46621,"{}",35,14,"{""name"":""rect"",""x"":633,""y"":122,""width"":229,""height"":149}","{}"
set_2_0028.jpg,46621,"{}",35,15,"{""name"":""rect"",""x"":800,""y"":14,""width"":148,""height"":149}","{}"
set_2_0028.jpg,46621,"{}",35,16,"{""name"":""rect"",""x"":716,""y"":823,""width"":220,""height"":137}","{}"
set_2_0028.jpg,46621,"{}",35,17,"{""name"":""rect"",""x"":1106,""y"":850,""width"":199,""height"":170}","{}"
set_2_0028.jpg,46621,"{}",35,18,"{""name"":""rect"",""x"":140,""y"":854,""width"":235,""height"":192}","{}"
set_2_0028.jpg,46621,"{}",35,19,"{""name"":""rect"",""x"":150,""y"":706,""width"":176,""height"":154}","{}"
set_2_0028.jpg,46621,"{}",35,20,"{""name"":""rect"",""x"":383,""y"":897,""width"":189,""height"":166}","{}"
set_2_0028.jpg,46621,"{}",35,21,"{""name"":""rect"",""x"":531,""y"":898,""width"":161,""height"":168}","{}"
set_2_0028.jpg,46621,"{}",35,22,"{""name"":""rect"",""x"":637,""y"":930,""width"":155,""height"":134}","{}"
set_2_0028.jpg,46621,"{}",35,23,"{""name"":""rect"",""x"":759,""y"":937,""width"":234,""height"":130}","{}"
set_2_0028.jpg,46621,"{}",35,24,"{""name"":""rect"",""x"":5,""y"":589,""width"":249,""height"":169}","{}"
set_2_0028.jpg,46621,"{}",35,25,"{""name"":""rect"",""x"":39,""y"":466,""width"":254,""height"":165}","{}"
set_2_0028.jpg,46621,"{}",35,26,"{""name"":""rect"",""x"":2,""y"":403,""width"":108,""height"":144}","{}"
set_2_0028.jpg,46621,"{}",35,27,"{""name"":""rect"",""x"":47,""y"":10,""width"":175,""height"":129}","{}"
set_2_0028.jpg,46621,"{}",35,28,"{""name"":""rect"",""x"":202,""y"":9,""width"":160,""height"":60}","{}"
set_2_0028.jpg,46621,"{}",35,29,"{""name"":""rect"",""x"":436,""y"":201,""width"":185,""height"":153}","{}"
set_2_0028.jpg,46621,"{}",35,30,"{""name"":""rect"",""x"":711,""y"":196,""width"":142,""height"":141}","{}"
set_2_0028.jpg,46621,"{}",35,31,"{""name"":""rect"",""x"":594,""y"":242,""width"":173,""height"":182}","{}"
set_2_0028.jpg,46621,"{}",35,32,"{""name"":""rect"",""x"":1081,""y"":1022,""width"":139,""height"":55}","{}"
set_2_0028.jpg,46621,"{}",35,33,"{""name"":""rect"",""x"":943,""y"":482,""width"":163,""height"":90}","{}"
set_2_0028.jpg,46621,"{}",35,34,"{""name"":""rect"",""x"":882,""y"":338,""width"":133,""height"":153}","{}"
set_2_0029.jpg,63580,"{}",31,0,"{""name"":""rect"",""x"":410,""y"":312,""width"":170,""height"":162}","{}"
set_2_0029.jpg,63580,"{}",31,1,"{""name"":""rect"",""x"":518,""y"":468,""width"":210,""height"":188}","{}"
set_2_0029.jpg,63580,"{}",31,2,"{""name"":""rect"",""x"":795,""y"":490,""width"":233,""height"":139}","{}"
set_2_0029.jpg,63580,"{}",31,3,"{""name"":""rect"",""x"":1058,""y"":635,""width"":203,""height"":188}","{}"
set_2_0029.jpg,63580,"{}",31,4,"{""name"":""rect"",""x"":894,""y"":607,""width"":166,""height"":218}","{}"
set_2_0029.jpg,63580,"{}",31,5,"{""name"":""rect"",""x"":771,""y"":621,""width"":147,""height"":177}","{}"
set_2_0029.jpg,63580,"{}",31,6,"{""name"":""rect"",""x"":569,""y"":687,""width"":210,""height"":200}","{}"
set_2_0029.jpg,63580,"{}",31,7,"{""name"":""rect"",""x"":1105,""y"":851,""width"":215,""height"":181}","{}"
set_2_0029.jpg,63580,"{}",31,8,"{""name"":""rect"",""x"":737,""y"":836,""width"":216,""height"":161}","{}"
set_2_0029.jpg,63580,"{}",31,9,"{""name"":""rect"",""x"":521,""y"":912,""width"":177,""height"":157}","{}"
set_2_0029.jpg,63580,"{}",31,10,"{""name"":""rect"",""x"":656,""y"":912,""width"":152,""height"":161}","{}"
set_2_0029.jpg,63580,"{}",31,11,"{""name"":""rect"",""x"":777,""y"":936,""width"":232,""height"":143}","{}"
set_2_0029.jpg,63580,"{}",31,12,"{""name"":""rect"",""x"":1073,""y"":1017,""width"":144,""height"":45}","{}"
set_2_0029.jpg,63580,"{}",31,13,"{""name"":""rect"",""x"":746,""y"":333,""width"":163,""height"":169}","{}"
set_2_0029.jpg,63580,"{}",31,14,"{""name"":""rect"",""x"":883,""y"":354,""width"":148,""height"":154}","{}"
set_2_0029.jpg,63580,"{}",31,15,"{""name"":""rect"",""x"":449,""y"":220,""width"":239,""height"":123}","{}"
set_2_0029.jpg,63580,"{}",31,16,"{""name"":""rect"",""x"":622,""y"":116,""width"":214,""height"":127}","{}"
set_2_0029.jpg,63580,"{}",31,17,"{""name"":""rect"",""x"":792,""y"":14,""width"":135,""height"":187}","{}"
set_2_0029.jpg,63580,"{}",31,18,"{""name"":""rect"",""x"":511,""y"":23,""width"":137,""height"":202}","{}"
set_2_0029.jpg,63580,"{}",31,19,"{""name"":""rect"",""x"":193,""y"":62,""width"":145,""height"":195}","{}"
set_2_0029.jpg,63580,"{}",31,20,"{""name"":""rect"",""x"":11,""y"":145,""width"":234,""height"":157}","{}"
set_2_0029.jpg,63580,"{}",31,21,"{""name"":""rect"",""x"":48,""y"":13,""width"":167,""height"":134}","{}"
set_2_0029.jpg,63580,"{}",31,22,"{""name"":""rect"",""x"":190,""y"":9,""width"":189,""height"":64}","{}"
set_2_0029.jpg,63580,"{}",31,23,"{""name"":""rect"",""x"":18,""y"":281,""width"":212,""height"":143}","{}"
set_2_0029.jpg,63580,"{}",31,24,"{""name"":""rect"",""x"":48,""y"":416,""width"":266,""height"":131}","{}"
set_2_0029.jpg,63580,"{}",31,25,"{""name"":""rect"",""x"":43,""y"":539,""width"":323,""height"":132}","{}"
set_2_0029.jpg,63580,"{}",31,26,"{""name"":""rect"",""x"":0,""y"":705,""width"":228,""height"":190}","{}"
set_2_0029.jpg,63580,"{}",31,27,"{""name"":""rect"",""x"":5,""y"":873,""width"":251,""height"":167}","{}"
set_2_0029.jpg,63580,"{}",31,28,"{""name"":""rect"",""x"":671,""y"":235,""width"":206,""height"":115}","{}"
set_2_0029.jpg,63580,"{}",31,29,"{""name"":""rect"",""x"":586,""y"":380,""width"":153,""height"":146}","{}"
set_2_0029.jpg,63580,"{}",31,30,"{""name"":""rect"",""x"":615,""y"":292,""width"":153,""height"":159}","{}"
set_2_0030.jpg,47360,"{}",31,0,"{""name"":""rect"",""x"":512,""y"":445,""width"":205,""height"":202}","{}"
set_2_0030.jpg,47360,"{}",31,1,"{""name"":""rect"",""x"":832,""y"":497,""width"":223,""height"":146}","{}"
set_2_0030.jpg,47360,"{}",31,2,"{""name"":""rect"",""x"":734,""y"":514,""width"":180,""height"":206}","{}"
set_2_0030.jpg,47360,"{}",31,3,"{""name"":""rect"",""x"":1073,""y"":637,""width"":198,""height"":176}","{}"
set_2_0030.jpg,47360,"{}",31,4,"{""name"":""rect"",""x"":856,""y"":645,""width"":192,""height"":202}","{}"
set_2_0030.jpg,47360,"{}",31,5,"{""name"":""rect"",""x"":930,""y"":906,""width"":193,""height"":165}","{}"
set_2_0030.jpg,47360,"{}",31,6,"{""name"":""rect"",""x"":1122,""y"":851,""width"":205,""height"":179}","{}"
set_2_0030.jpg,47360,"{}",31,7,"{""name"":""rect"",""x"":409,""y"":304,""width"":157,""height"":152}","{}"
set_2_0030.jpg,47360,"{}",31,8,"{""name"":""rect"",""x"":183,""y"":55,""width"":176,""height"":193}","{}"
set_2_0030.jpg,47360,"{}",31,9,"{""name"":""rect"",""x"":4,""y"":150,""width"":242,""height"":142}","{}"
set_2_0030.jpg,47360,"{}",31,10,"{""name"":""rect"",""x"":47,""y"":10,""width"":173,""height"":134}","{}"
set_2_0030.jpg,47360,"{}",31,11,"{""name"":""rect"",""x"":210,""y"":4,""width"":176,""height"":65}","{}"
set_2_0030.jpg,47360,"{}",31,12,"{""name"":""rect"",""x"":479,""y"":58,""width"":172,""height"":162}","{}"
set_2_0030.jpg,47360,"{}",31,13,"{""name"":""rect"",""x"":794,""y"":27,""width"":158,""height"":176}","{}"
set_2_0030.jpg,47360,"{}",31,14,"{""name"":""rect"",""x"":603,""y"":118,""width"":219,""height"":149}","{}"
set_2_0030.jpg,47360,"{}",31,15,"{""name"":""rect"",""x"":420,""y"":218,""width"":239,""height"":145}","{}"
set_2_0030.jpg,47360,"{}",31,16,"{""name"":""rect"",""x"":574,""y"":357,""width"":166,""height"":152}","{}"
set_2_0030.jpg,47360,"{}",31,17,"{""name"":""rect"",""x"":757,""y"":308,""width"":132,""height"":175}","{}"
set_2_0030.jpg,47360,"{}",31,18,"{""name"":""rect"",""x"":862,""y"":338,""width"":161,""height"":161}","{}"
set_2_0030.jpg,47360,"{}",31,19,"{""name"":""rect"",""x"":698,""y"":244,""width"":184,""height"":106}","{}"
set_2_0030.jpg,47360,"{}",31,20,"{""name"":""rect"",""x"":620,""y"":271,""width"":147,""height"":150}","{}"
set_2_0030.jpg,47360,"{}",31,21,"{""name"":""rect"",""x"":11,""y"":276,""width"":254,""height"":179}","{}"
set_2_0030.jpg,47360,"{}",31,22,"{""name"":""rect"",""x"":6,""y"":424,""width"":267,""height"":142}","{}"
set_2_0030.jpg,47360,"{}",31,23,"{""name"":""rect"",""x"":65,""y"":540,""width"":282,""height"":147}","{}"
set_2_0030.jpg,47360,"{}",31,24,"{""name"":""rect"",""x"":4,""y"":725,""width"":280,""height"":153}","{}"
set_2_0030.jpg,47360,"{}",31,25,"{""name"":""rect"",""x"":10,""y"":889,""width"":260,""height"":140}","{}"
set_2_0030.jpg,47360,"{}",31,26,"{""name"":""rect"",""x"":701,""y"":805,""width"":219,""height"":169}","{}"
set_2_0030.jpg,47360,"{}",31,27,"{""name"":""rect"",""x"":790,""y"":930,""width"":187,""height"":143}","{}"
set_2_0030.jpg,47360,"{}",31,28,"{""name"":""rect"",""x"":670,""y"":943,""width"":139,""height"":131}","{}"
